9.999561044825694012e+01,2.652941805725776703e-03,-5.896017700794647497e-04
1.029965121189156463e+02,2.584541337028212725e-03,5.018202800879929901e-04
1.059996573583573820e+02,-7.692519408452337150e-03,-7.302712664646666962e-03
1.089992720554823080e+02,-4.106303856795980034e-02,-1.467276012665220085e-02
1.119982583054036382e+02,-9.887512790019238607e-02,-2.342034374002087069e-02
1.149972427356363340e+02,-1.822087879221276352e-01,-3.175329561569868037e-02
1.179953410265527225e+02,-2.917804046586737754e-01,-4.103663523214261255e-02
1.209926216060169679e+02,-4.296993790733331653e-01,-5.058376658871036741e-02
1.239876955027128531e+02,-5.934805543545539352e-01,-5.871435345160035818e-02
1.269808588511072429e+02,-7.839356735860478764e-01,-6.872360554240464214e-02
1.299725721016972386e+02,-1.000908398959203582e+00,-7.659346088695703769e-02
1.329620342121287422e+02,-1.241635807164908067e+00,-8.480543411498912831e-02
1.359483125253959486e+02,-1.508511530022242253e+00,-9.397253013653646125e-02
1.389346096992045432e+02,-1.800483207416491149e+00,-1.014400186973196116e-01
1.419193838514758284e+02,-2.118220242315917989e+00,-1.115315749245267829e-01
1.449000265910153189e+02,-2.462091584147936274e+00,-1.188625090611732660e-01
1.478771385993344722e+02,-2.831919994584128020e+00,-1.286698469799857913e-01
1.508497584958977598e+02,-3.228148635992587945e+00,-1.362094674650657367e-01
1.538207847992002257e+02,-3.650584116182380434e+00,-1.457476865576826375e-01
1.567863243653998495e+02,-4.101031260005759904e+00,-1.549640702329772024e-01
1.597488350654399198e+02,-4.577975402026667417e+00,-1.635730503551178217e-01
1.627052726656460777e+02,-5.080209150681294972e+00,-1.727978551088183989e-01
1.656597014533588776e+02,-5.605548215138490775e+00,-1.790990615394505436e-01
1.686088910941290067e+02,-6.154075669724657693e+00,-1.883133725058632746e-01
1.715536050724949462e+02,-6.729140422430830881e+00,-1.967656304475172979e-01
1.744944745629459817e+02,-7.331362298301225877e+00,-2.063897011057078124e-01
1.774274719082008573e+02,-7.958540358185763886e+00,-2.144483365902788152e-01
1.803549276419533953e+02,-8.611233987878978979e+00,-2.240794635783846800e-01
1.832777092556490004e+02,-9.290255651786269553e+00,-2.325611360564198149e-01
1.861927880310934711e+02,-9.996082320199214166e+00,-2.428588099992663452e-01
