1.000016931434117140e+02,9.999735227607138199e+01,8.169807231352410604e-04
1.030006343748445090e+02,1.000005726130982850e+02,1.374941040640574423e-03
1.060007863712462211e+02,9.999141216513805830e+01,-7.524623159470446646e-03
1.090006950875525433e+02,9.995718195943945261e+01,-1.557104575475614511e-02
1.119986811076582711e+02,9.989901983430158339e+01,-2.369144897191106588e-02
1.149982031200067780e+02,9.981524377151957594e+01,-3.255347010961286841e-02
1.179961583442759121e+02,9.970338444671703826e+01,-4.230557143272360709e-02
1.209914203684528218e+02,9.956491159294454008e+01,-5.043837229794285310e-02
1.239859914064207658e+02,9.940042117398655819e+01,-5.928070095779278820e-02
1.269818189368128998e+02,9.921177253786612482e+01,-6.614688238394343667e-02
1.299733142628049904e+02,9.900026533337208434e+01,-7.450747797631609992e-02
1.329622471150762522e+02,9.876285146480178412e+01,-8.333196611692984812e-02
1.359499938106152683e+02,9.849646968672925595e+01,-9.408434142050786653e-02
1.389370164844789315e+02,9.820259933535417929e+01,-1.017408250898116928e-01
1.419216334122016008e+02,9.788386091514540510e+01,-1.103969782309763698e-01
1.449007346242742358e+02,9.753926030377270706e+01,-1.194525429871419325e-01
1.478766882208433344e+02,9.716761455817443505e+01,-1.288718474554715054e-01
1.508498986660412413e+02,9.676774242132493953e+01,-1.389117595361679669e-01
1.538176127747762507e+02,9.634442981161588193e+01,-1.452839420510508850e-01
1.567820464510114959e+02,9.589864146137074385e+01,-1.543173317014668311e-01
1.597433323581797993e+02,9.542734123991597528e+01,-1.623492117557001901e-01
1.627026443568821037e+02,9.492865406885329094e+01,-1.719146183426088770e-01
1.656568977686201833e+02,9.440187727115829830e+01,-1.811232187567009544e-01
1.686063973569401071e+02,9.385052138262672372e+01,-1.888734560981985555e-01
1.715496956187459716e+02,9.327522230891742083e+01,-1.979318887769847823e-01
1.744910431414436687e+02,9.267214087335784711e+01,-2.074431690191690103e-01
1.774246415775870958e+02,9.204365855156609655e+01,-2.152130810308401643e-01
1.803515905772303256e+02,9.138999014641292717e+01,-2.245740167141958010e-01
1.832745123320291611e+02,9.070947699640986173e+01,-2.330873721845646840e-01
1.861910299438648906e+02,9.000465441359645524e+01,-2.412306095319821653e-01
1.890999017838999521e+02,8.927362209378489410e+01,-2.511361876636114543e-01
1.920029035310030281e+02,8.851642276105742724e+01,-2.589319149318634050e-01
1.948997790265055130e+02,8.773732166005315491e+01,-2.664952181678525434e-01
1.977920041409787189e+02,8.693490331393475401e+01,-2.747561303525389298e-01
2.006774056778543240e+02,8.610696172500573198e+01,-2.841481387722446517e-01
2.035526554662741319e+02,8.525386589688764616e+01,-2.927236015083951592e-01
2.064208678658101519e+02,8.437599095944727878e+01,-3.010640242945530898e-01
2.092807868412436392e+02,8.347345785610770008e+01,-3.099323065118935183e-01
2.121343074611815780e+02,8.254685056552658295e+01,-3.177547326619176160e-01
2.149811931061117036e+02,8.159778773932372076e+01,-3.259592293699762888e-01
2.178193271444855270e+02,8.062371842371467778e+01,-3.357631697777027635e-01
2.206486553065107046e+02,7.962199589400488264e+01,-3.451632466430027413e-01
2.234655053337804702e+02,7.859559587186913632e+01,-3.539568150366201871e-01
2.262750962655439935e+02,7.754426460992091563e+01,-3.621968762257006258e-01
2.290759667356275884e+02,7.646859774158900791e+01,-3.711283781092249434e-01
2.318673613796863719e+02,7.536820591554500481e+01,-3.800510515848356530e-01
2.346480975619172114e+02,7.424514446720060334e+01,-3.878665119376845660e-01
2.374202440779959602e+02,7.309628748160930911e+01,-3.983426957801514123e-01
2.401829160179181883e+02,7.192194660758671887e+01,-4.059990557133340561e-01
2.429352064725987361e+02,7.072750054626331462e+01,-4.130208834229986969e-01
2.456768320323330670e+02,6.951095843706389132e+01,-4.221867660135709133e-01
2.484083726543051114e+02,6.826756661282058758e+01,-4.317377232132534881e-01
