3.135771198124674090e-03,-5.969270893292379348e-04,3.634909972577973422e-03
3.002970607436208361e+00,7.972732208975534529e-03,2.138224525547928728e-03
6.003435395106489381e+00,2.111354675767574893e-03,-6.056762622360935613e-03
9.002207744759145314e+00,-2.920712629817759018e-02,-1.493863650284701222e-02
1.199950673652636191e+01,-8.717237960196372315e-02,-2.405371280453973831e-02
1.499946995599554711e+01,-1.708015849283006649e-01,-3.209779386734535472e-02
1.799983638347313430e+01,-2.804930686224715308e-01,-4.141991394218441647e-02
2.099498379932215997e+01,-4.172835446295616868e-01,-5.029544920964616750e-02
2.398802785846895347e+01,-5.800971300548055654e-01,-5.867748693626088224e-02
2.698305563018798736e+01,-7.687059194616020497e-01,-6.728653665412620555e-02
2.997598082052893531e+01,-9.838261010990569932e-01,-7.633792144454318307e-02
3.296710072323134000e+01,-1.226802923818039126e+00,-8.580640157863393680e-02
3.595369280753666885e+01,-1.498338463396381215e+00,-9.540027525765046312e-02
3.893976689884479470e+01,-1.798247685243738569e+00,-1.044790336107580125e-01
4.192225892187054370e+01,-2.124985294250897105e+00,-1.136719727951628900e-01
4.490165627308952168e+01,-2.475646714800021186e+00,-1.206127453262331173e-01
4.787921038770994642e+01,-2.849631072005081034e+00,-1.292501205637309469e-01
5.085355674565837347e+01,-3.249393141844067134e+00,-1.379579593206456400e-01
5.382230496868260872e+01,-3.675261374805396830e+00,-1.470891569953364508e-01
5.678789751336680069e+01,-4.130862342568760504e+00,-1.578232964330769927e-01
5.974820943574030707e+01,-4.612037722159938902e+00,-1.643755240350107671e-01
6.270597022703910284e+01,-5.114648623907565472e+00,-1.719124793172845389e-01
6.565925461849822398e+01,-5.639078517446018068e+00,-1.793184129774295921e-01
6.860784140362959249e+01,-6.188110782169074398e+00,-1.885969744081767152e-01
7.155136957201322900e+01,-6.762398732385714872e+00,-1.965390076201364578e-01
7.449099666497762939e+01,-7.362062111203900194e+00,-2.058227258027154338e-01
7.742629563705125406e+01,-7.990111459198768529e+00,-2.158629232497676631e-01
8.035454700487292712e+01,-8.646140090590153093e+00,-2.251257471242058550e-01
8.327684184589104177e+01,-9.326966880720517494e+00,-2.330331363152904067e-01
8.619395766988124308e+01,-1.003080806834220340e+01,-2.409042069007912013e-01
8.910464361356345364e+01,-1.075881552340223557e+01,-2.496856828082028856e-01
9.201038794330818860e+01,-1.151151883155363720e+01,-2.572570766471332093e-01
9.490823937721485493e+01,-1.228912393007361281e+01,-2.670927419745113274e-01
9.779743954699640085e+01,-1.309068237045200966e+01,-2.743639624307606106e-01
1.006808472284670302e+02,-1.391630193674132165e+01,-2.837788872326865164e-01
1.035579229147496392e+02,-1.476919892067348883e+01,-2.930275643404977592e-01
1.064262590006447908e+02,-1.564754915869953322e+01,-3.015558841144208024e-01
1.092874207784898886e+02,-1.655136951343100904e+01,-3.102236059749131081e-01
1.121416770894097823e+02,-1.747815886518749906e+01,-3.173368217184203699e-01
1.149867908444593922e+02,-1.842953711935698280e+01,-3.276239757439905476e-01
1.178255895025089615e+02,-1.940787969283885062e+01,-3.358030672206346878e-01
1.206552694392710663e+02,-2.040720728462809319e+01,-3.426721794560085854e-01
1.234763537376216220e+02,-2.142917452734046435e+01,-3.519779385517871062e-01
1.262856945273339591e+02,-2.247654441652986534e+01,-3.618430519822123381e-01
1.290852426613645321e+02,-2.354978325558175101e+01,-3.704918162236200962e-01
1.318776464895366871e+02,-2.464850412343410113e+01,-3.798103328426812864e-01
1.346600362111160223e+02,-2.577222329210786000e+01,-3.883527711590752385e-01
1.374325988263653926e+02,-2.691993924147499939e+01,-3.969541010637113176e-01
1.401950695771912194e+02,-2.809172941701730508e+01,-4.057839058240658714e-01
1.429454387931296253e+02,-2.928884399455327525e+01,-4.155897543382410797e-01
1.456849754223712239e+02,-3.051106696063436985e+01,-4.240846215663983676e-01
1.484144915093289114e+02,-3.175726478022003008e+01,-4.329636439019851069e-01
1.511341332135602897e+02,-3.302730719651232505e+01,-4.412096040605991143e-01
1.538438247061020547e+02,-3.431905393021474993e+01,-4.488318099276263351e-01
1.565393307730797119e+02,-3.562994057487557598e+01,-4.571255892275556398e-01
1.592265181863079988e+02,-3.696552763599966340e+01,-4.661010524635900154e-01
1.619010753370485247e+02,-3.832543089843137807e+01,-4.754512364422786574e-01
1.645630587424042233e+02,-3.970907354376639375e+01,-4.836610496058818542e-01
1.672134500900108662e+02,-4.111525076513345311e+01,-4.921344551408410317e-01
1.698510082545818420e+02,-4.254363117423817897e+01,-5.007053898987562368e-01
1.724754321852329895e+02,-4.399506536701407100e+01,-5.095517285307736843e-01
1.750861847854860116e+02,-4.547021075816761027e+01,-5.188663846542562741e-01
1.776841673921637721e+02,-4.696979595562334708e+01,-5.279973476632467966e-01
1.802684789882265193e+02,-4.849256741162557205e+01,-5.368158723614939731e-01
1.828397567300528976e+02,-5.003760368116098078e+01,-5.449670888157455151e-01
1.853985795751018770e+02,-5.160121327411861358e+01,-5.517090882345315750e-01
1.879456038598252974e+02,-5.318646256097651559e+01,-5.613285439827387924e-01
1.904760716195897601e+02,-5.479377273429409456e+01,-5.705181645588440764e-01
1.929938164535400347e+02,-5.642532849323725230e+01,-5.801332655448422360e-01
