9.990864489642863333e-01,1.000438539543183847e+00,1.884624490318190237e-03
1.018327203927607894e+00,1.000843426621543131e+00,1.903397284376867355e-03
1.037514368739483217e+00,1.001316249146708692e+00,1.922083114639320817e-03
1.056480974969965736e+00,1.001785043919370510e+00,1.940682857785321937e-03
1.075488971800770521e+00,1.002332643861989725e+00,1.959180827748359909e-03
1.094357146197469932e+00,1.002786733513587158e+00,1.977595798257100572e-03
1.113328861561036609e+00,1.003106130621156611e+00,1.995954783102060065e-03
1.132405534785627665e+00,1.003340533749069730e+00,2.014274856184401080e-03
1.151610682830907395e+00,1.003435374251120837e+00,2.032584005376894282e-03
1.170641437753779490e+00,1.003461903354279761e+00,2.050895963358248270e-03
1.189694091022307498e+00,1.003519945947598302e+00,2.069204501028240866e-03
1.208627031037015076e+00,1.003436858614141558e+00,2.087537915663193258e-03
1.227733045672247947e+00,1.003314995439287038e+00,1.955922990248306834e-02
1.246737285059890343e+00,1.003685601882913003e+00,3.703095569511901525e-02
1.265722896377918794e+00,1.004422609203126315e+00,5.450270833553308436e-02
1.284793014259527411e+00,1.005614280477948430e+00,7.197446448348693293e-02
1.303830211795069083e+00,1.007188601284494611e+00,8.944621409674122225e-02
1.322623534252182820e+00,1.008990929402171499e+00,1.069179738564951104e-01
1.341379590251807974e+00,1.011214836548907314e+00,1.243897251179161556e-01
1.360070104279538450e+00,1.013798377202201006e+00,1.418614608604636118e-01
1.378635223504678819e+00,1.016678525682306322e+00,1.593331846412073260e-01
1.397265251976156142e+00,1.020181811510274761e+00,1.768048413401471231e-01
1.415860162443991266e+00,1.024076719433722804e+00,1.942764189044954570e-01
1.434227188031753641e+00,1.028486315563170717e+00,2.117478737576272696e-01
1.452451359484590032e+00,1.033115416649608376e+00,2.292192228723708980e-01
1.470554217570372080e+00,1.038195637318481968e+00,2.466904385443313141e-01
1.488567235784394649e+00,1.043542463422774569e+00,2.641615303268054493e-01
1.506734797969476736e+00,1.049230532616294953e+00,2.816325063459171885e-01
1.524886659514208986e+00,1.055018145085760306e+00,2.991034131229527437e-01
1.542922683497506275e+00,1.061006904628074565e+00,3.165742718937431532e-01
1.560271941009918617e+00,1.067589532132138919e+00,3.340792758439090626e-01
1.577977576061129872e+00,1.074244199085745421e+00,3.515502308786016550e-01
1.595607834363458544e+00,1.081336832850812169e+00,3.690211020189708702e-01
1.613179841429539962e+00,1.088734703671740300e+00,3.864918945903546010e-01
1.630690118153246049e+00,1.096564315563120839e+00,3.952359277140604643e-01
1.648081486527482431e+00,1.104481310578073305e+00,4.039798558458421174e-01
1.665529308088834259e+00,1.112525523808582051e+00,4.127236934755772468e-01
1.682894649778689411e+00,1.120721004674096521e+00,4.214674398615050888e-01
1.700270581414796478e+00,1.129083993742160619e+00,4.302110989034037547e-01
1.717478095342760636e+00,1.137416159002531568e+00,4.389546958122186315e-01
1.734701730960887867e+00,1.146143640825719734e+00,4.476981938896585356e-01
1.751868285479419418e+00,1.155041367534831664e+00,4.564415912660950148e-01
1.769014541730837609e+00,1.164194295689623182e+00,4.651848741745275295e-01
1.786083687824179478e+00,1.173592439243620555e+00,4.739280258559369630e-01
1.803201468797449580e+00,1.183148809941424684e+00,4.826710566894625298e-01
1.820151878439263404e+00,1.193030759292030840e+00,5.001405910989052961e-01
1.836899476210393845e+00,1.203131158974652726e+00,5.176099934838787053e-01
1.853401607617458202e+00,1.213585851644444658e+00,5.350792462392520710e-01
1.869784396791338787e+00,1.224483356811325363e+00,5.525483293740652835e-01
1.885912907162366592e+00,1.235691823531802624e+00,5.700172318952807515e-01
1.901727766015925081e+00,1.247254763493708785e+00,5.874859287473277458e-01
1.917265013900844695e+00,1.259131970464054229e+00,6.049544051479807116e-01
1.932569127177077295e+00,1.271310349847283305e+00,6.224226532513874588e-01
1.947638051395178760e+00,1.283833035612050422e+00,6.398906579352291457e-01
1.962402933419609141e+00,1.296474938149866363e+00,6.573584319072679483e-01
1.976814729297919682e+00,1.309228199581071062e+00,6.748259819542602456e-01
1.990896366682059604e+00,1.322208356662153195e+00,6.835666354582099480e-01
2.004894884751560635e+00,1.335288864830956657e+00,6.923070460547160465e-01
2.018746497716250587e+00,1.348537906808670916e+00,7.010472024698674032e-01
2.032540914091449213e+00,1.361946195369759138e+00,7.097871064380454342e-01
2.046232401435642778e+00,1.375554066444156787e+00,7.185267478380062967e-01
